product_id,product_title,rating,total_reviews,price,top_reviews
itmcfa57eff7729c,"Apple iPhone 17 (Sage, 256 GB)",4.7,111,"₹82,900","5 Mind-blowing purchase Upgraded from iphone11 to iphone17🤍 READ MORE Neha  Kothari Certified Buyer , Pune Division 18 days ago 177 46 Permalink Report Abuse"
itmcfa57eff7729c,"Apple iPhone 17 (Sage, 256 GB)",4.7,111,"₹82,900","5 Excellent Feel the blue 🩵 READ MORE Manas Nayak Certified Buyer , Gurugram 1 month ago 77 17 Permalink Report Abuse"
itmcfa57eff7729c,"Apple iPhone 17 (Sage, 256 GB)",4.7,111,"₹82,900","5 Just wow! It is very good and the battery charging is also good and the look is also cool READ MORE Shikha Chaubey Certified Buyer , Chaurhat 28 days ago 142 37 Permalink Report Abuse"
itmcfa57eff7729c,"Apple iPhone 17 (Sage, 256 GB)",4.7,111,"₹82,900","5 Brilliant Is good phone READ MORE ashok V S Certified Buyer , Bangalore 26 days ago 240 81 Permalink Report Abuse"
itmcfa57eff7729c,"Apple iPhone 17 (Sage, 256 GB)",4.7,111,"₹82,900","5 Best in the market! 1lak percent original I am check to iPhone image Apple store Jodhpur 100% original and perfect thank you Flipkart READ MORE Radhika  Soni Certified Buyer , Jalor 24 days ago 41 9 Permalink Report Abuse"
